"doodsoorzaak";"icd10_code";"perioden";"geslacht";"leeftijd";"aantal";"aantal_per_100000";"aantal_per_100000_gestandaardiseerd";"sterfte_totaal";"percentage_van_totaal"
"Borstkanker";"C50";1991;"Vrouwen";" 50-54";272;68,7;68,7;"";""
"Borstkanker";"C50";1991;"Totaal";" 50-54";272;33,8;34,3;"";""
"Borstkanker";"C50";1991;"Mannen";" 55-59";1;0,3;0,3;"";""
"Borstkanker";"C50";1991;"Vrouwen";" 55-59";302;82,6;82,6;"";""
"Borstkanker";"C50";1991;"Totaal";" 55-59";303;41,7;41,3;"";""
"Borstkanker";"C50";1991;"Mannen";" 60-64";2;0,6;0,6;"";""
"Borstkanker";"C50";1991;"Vrouwen";" 60-64";343;96,8;96,8;"";""
"Borstkanker";"C50";1991;"Totaal";" 60-64";345;50,7;48,9;"";""
"Borstkanker";"C50";1991;"Mannen";" 65-69";1;0,4;0,4;"";""
"Borstkanker";"C50";1991;"Vrouwen";" 65-69";427;125,3;125,3;"";""
"Borstkanker";"C50";1991;"Totaal";" 65-69";428;68,6;63,6;"";""
"Borstkanker";"C50";1991;"Mannen";" 70-74";5;2,4;2,4;"";""
"Borstkanker";"C50";1991;"Vrouwen";" 70-74";389;136,3;136,3;"";""
"Borstkanker";"C50";1991;"Totaal";" 70-74";394;79,4;70,9;"";""
"Borstkanker";"C50";1991;"Mannen";" 75-79";3;2;2;"";""
"Borstkanker";"C50";1991;"Vrouwen";" 75-79";398;167,2;167,2;"";""
"Borstkanker";"C50";1991;"Totaal";" 75-79";401;104;89,2;"";""
"Borstkanker";"C50";1991;"Mannen";" 80-84";3;3,6;3,6;"";""
"Borstkanker";"C50";1991;"Vrouwen";" 80-84";382;222,5;222,5;"";""
"Borstkanker";"C50";1991;"Totaal";" 80-84";385;150,8;126,6;"";""
"Borstkanker";"C50";1991;"Mannen";" 85+";0;0;0;"";""
"Borstkanker";"C50";1991;"Vrouwen";" 85+";467;346,8;346,8;"";""
"Borstkanker";"C50";1991;"Totaal";" 85+";467;251,9;225,7;"";""
"Borstkanker";"C50";1991;"Mannen";" Totaal";15;0,2;0,4;"";""
"Borstkanker";"C50";1991;"Vrouwen";" Totaal";3461;45,4;61;"";""
"Borstkanker";"C50";1991;"Totaal";" Totaal";3476;23,1;30,8;"129958";"2.7"
"Borstkanker";"C50";1992;"Mannen";" 0";0;0;0;"";""
"Borstkanker";"C50";1992;"Vrouwen";" 0";0;0;0;"";""
"Borstkanker";"C50";1992;"Totaal";" 0";0;0;0;"";""
"Borstkanker";"C50";1992;"Mannen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1992;"Vrouwen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1992;"Totaal";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1992;"Mannen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1992;"Vrouwen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1992;"Totaal";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1992;"Mannen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1992;"Vrouwen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1992;"Totaal";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1992;"Mannen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1992;"Vrouwen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1992;"Totaal";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1992;"Mannen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";1992;"Vrouwen";" 20-24";1;0,2;0,2;"";""
"Borstkanker";"C50";1992;"Totaal";" 20-24";1;0,1;0,1;"";""
"Borstkanker";"C50";1992;"Mannen";" 25-29";0;0;0;"";""
"Borstkanker";"C50";1992;"Vrouwen";" 25-29";10;1,6;1,6;"";""
"Borstkanker";"C50";1992;"Totaal";" 25-29";10;0,8;0,8;"";""
"Borstkanker";"C50";1992;"Mannen";" 30-34";0;0;0;"";""
"Borstkanker";"C50";1992;"Vrouwen";" 30-34";31;5;5;"";""
"Borstkanker";"C50";1992;"Totaal";" 30-34";31;2,4;2,5;"";""
"Borstkanker";"C50";1992;"Mannen";" 35-39";0;0;0;"";""
"Borstkanker";"C50";1992;"Vrouwen";" 35-39";69;11,9;11,9;"";""
"Borstkanker";"C50";1992;"Totaal";" 35-39";69;5,9;5,9;"";""
"Borstkanker";"C50";1992;"Mannen";" 40-44";0;0;0;"";""
"Borstkanker";"C50";1992;"Vrouwen";" 40-44";170;29,8;29,8;"";""
"Borstkanker";"C50";1992;"Totaal";" 40-44";170;14,6;14,9;"";""
"Borstkanker";"C50";1992;"Mannen";" 45-49";0;0;0;"";""
"Borstkanker";"C50";1992;"Vrouwen";" 45-49";252;49,3;49,3;"";""
"Borstkanker";"C50";1992;"Totaal";" 45-49";252;24;24,8;"";""
"Borstkanker";"C50";1992;"Mannen";" 50-54";1;0,2;0,2;"";""
"Borstkanker";"C50";1992;"Vrouwen";" 50-54";258;64,1;64,1;"";""
"Borstkanker";"C50";1992;"Totaal";" 50-54";259;31,6;32,1;"";""
"Borstkanker";"C50";1992;"Mannen";" 55-59";2;0,5;0,5;"";""
"Borstkanker";"C50";1992;"Vrouwen";" 55-59";318;87;87;"";""
"Borstkanker";"C50";1992;"Totaal";" 55-59";320;43,9;43,6;"";""
"Borstkanker";"C50";1992;"Mannen";" 60-64";3;0,9;0,9;"";""
"Borstkanker";"C50";1992;"Vrouwen";" 60-64";334;93,6;93,6;"";""
"Borstkanker";"C50";1992;"Totaal";" 60-64";337;49;47,4;"";""
"Borstkanker";"C50";1992;"Mannen";" 65-69";5;1,8;1,8;"";""
"Borstkanker";"C50";1992;"Vrouwen";" 65-69";381;112,5;112,5;"";""
"Borstkanker";"C50";1992;"Totaal";" 65-69";386;62,1;57,8;"";""
"Borstkanker";"C50";1992;"Mannen";" 70-74";3;1,4;1,4;"";""
"Borstkanker";"C50";1992;"Vrouwen";" 70-74";389;132,3;132,3;"";""
"Borstkanker";"C50";1992;"Totaal";" 70-74";392;76,5;68,4;"";""
"Borstkanker";"C50";1992;"Mannen";" 75-79";2;1,3;1,3;"";""
"Borstkanker";"C50";1992;"Vrouwen";" 75-79";381;159,4;159,4;"";""
"Borstkanker";"C50";1992;"Totaal";" 75-79";383;98,8;84,7;"";""
"Borstkanker";"C50";1992;"Mannen";" 80-84";3;3,5;3,5;"";""
"Borstkanker";"C50";1992;"Vrouwen";" 80-84";362;207,7;207,7;"";""
"Borstkanker";"C50";1992;"Totaal";" 80-84";365;140,6;118,2;"";""
"Borstkanker";"C50";1992;"Mannen";" 85+";2;3,9;3,9;"";""
"Borstkanker";"C50";1992;"Vrouwen";" 85+";488;350,1;350,1;"";""
"Borstkanker";"C50";1992;"Totaal";" 85+";490;256,9;229,3;"";""
"Borstkanker";"C50";1992;"Mannen";" Totaal";21;0,3;0,5;"";""
"Borstkanker";"C50";1992;"Vrouwen";" Totaal";3444;44,9;59,5;"";""
"Borstkanker";"C50";1992;"Totaal";" Totaal";3465;22,8;30,2;"129887";"2.7"
"Borstkanker";"C50";1993;"Mannen";" 0";0;0;0;"";""
"Borstkanker";"C50";1993;"Vrouwen";" 0";0;0;0;"";""
"Borstkanker";"C50";1993;"Totaal";" 0";0;0;0;"";""
"Borstkanker";"C50";1993;"Mannen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1993;"Vrouwen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1993;"Totaal";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1993;"Mannen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1993;"Vrouwen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1993;"Totaal";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1993;"Mannen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1993;"Vrouwen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1993;"Totaal";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1993;"Mannen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1993;"Vrouwen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1993;"Totaal";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1993;"Mannen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";1993;"Vrouwen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";1993;"Totaal";" 20-24";0;0;0;"";""
"Borstkanker";"C50";1993;"Mannen";" 25-29";0;0;0;"";""
"Borstkanker";"C50";1993;"Vrouwen";" 25-29";11;1,7;1,7;"";""
"Borstkanker";"C50";1993;"Totaal";" 25-29";11;0,8;0,9;"";""
"Borstkanker";"C50";1993;"Mannen";" 30-34";0;0;0;"";""
"Borstkanker";"C50";1993;"Vrouwen";" 30-34";40;6,4;6,4;"";""
"Borstkanker";"C50";1993;"Totaal";" 30-34";40;3,1;3,1;"";""
"Borstkanker";"C50";1993;"Mannen";" 35-39";0;0;0;"";""
"Borstkanker";"C50";1993;"Vrouwen";" 35-39";65;11,1;11,1;"";""
"Borstkanker";"C50";1993;"Totaal";" 35-39";65;5,5;5,5;"";""
"Borstkanker";"C50";1993;"Mannen";" 40-44";0;0;0;"";""
"Borstkanker";"C50";1993;"Vrouwen";" 40-44";156;27,7;27,7;"";""
"Borstkanker";"C50";1993;"Totaal";" 40-44";156;13,6;13,9;"";""
"Borstkanker";"C50";1993;"Mannen";" 45-49";0;0;0;"";""
"Borstkanker";"C50";1993;"Vrouwen";" 45-49";243;44,8;44,8;"";""
"Borstkanker";"C50";1993;"Totaal";" 45-49";243;21,9;22,5;"";""
"Borstkanker";"C50";1993;"Mannen";" 50-54";0;0;0;"";""
"Borstkanker";"C50";1993;"Vrouwen";" 50-54";270;65,5;65,5;"";""
"Borstkanker";"C50";1993;"Totaal";" 50-54";270;32,1;32,7;"";""
"Borstkanker";"C50";1993;"Mannen";" 55-59";0;0;0;"";""
"Borstkanker";"C50";1993;"Vrouwen";" 55-59";296;80,4;80,4;"";""
"Borstkanker";"C50";1993;"Totaal";" 55-59";296;40,2;40,1;"";""
"Borstkanker";"C50";1993;"Mannen";" 60-64";1;0,3;0,3;"";""
"Borstkanker";"C50";1993;"Vrouwen";" 60-64";345;96,5;96,5;"";""
"Borstkanker";"C50";1993;"Totaal";" 60-64";346;50;48,6;"";""
"Borstkanker";"C50";1993;"Mannen";" 65-69";8;2,8;2,8;"";""
"Borstkanker";"C50";1993;"Vrouwen";" 65-69";377;112;112;"";""
"Borstkanker";"C50";1993;"Totaal";" 65-69";385;62,1;58,1;"";""
"Borstkanker";"C50";1993;"Mannen";" 70-74";6;2,6;2,6;"";""
"Borstkanker";"C50";1993;"Vrouwen";" 70-74";412;135,6;135,6;"";""
"Borstkanker";"C50";1993;"Totaal";" 70-74";418;78,8;70,7;"";""
"Borstkanker";"C50";1993;"Mannen";" 75-79";1;0,7;0,7;"";""
"Borstkanker";"C50";1993;"Vrouwen";" 75-79";392;165,1;165,1;"";""
"Borstkanker";"C50";1993;"Totaal";" 75-79";393;101,9;87,4;"";""
"Borstkanker";"C50";1993;"Mannen";" 80-84";5;5,7;5,7;"";""
"Borstkanker";"C50";1993;"Vrouwen";" 80-84";405;228,4;228,4;"";""
"Borstkanker";"C50";1993;"Totaal";" 80-84";410;154,8;130,8;"";""
"Borstkanker";"C50";1993;"Mannen";" 85+";2;3,9;3,9;"";""
"Borstkanker";"C50";1993;"Vrouwen";" 85+";520;362;362;"";""
"Borstkanker";"C50";1993;"Totaal";" 85+";522;267;237;"";""
"Borstkanker";"C50";1993;"Mannen";" Totaal";23;0,3;0,5;"";""
"Borstkanker";"C50";1993;"Vrouwen";" Totaal";3532;45,7;60,3;"";""
"Borstkanker";"C50";1993;"Totaal";" Totaal";3555;23,2;30,6;"137795";"2.6"
"Borstkanker";"C50";1994;"Mannen";" 0";0;0;0;"";""
"Borstkanker";"C50";1994;"Vrouwen";" 0";0;0;0;"";""
"Borstkanker";"C50";1994;"Totaal";" 0";0;0;0;"";""
"Borstkanker";"C50";1994;"Mannen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1994;"Vrouwen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1994;"Totaal";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1994;"Mannen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1994;"Vrouwen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1994;"Totaal";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1994;"Mannen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1994;"Vrouwen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1994;"Totaal";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1994;"Mannen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1994;"Vrouwen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1994;"Totaal";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1994;"Mannen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";1994;"Vrouwen";" 20-24";2;0,3;0,3;"";""
"Borstkanker";"C50";1994;"Totaal";" 20-24";2;0,2;0,2;"";""
"Borstkanker";"C50";1994;"Mannen";" 25-29";0;0;0;"";""
"Borstkanker";"C50";1994;"Vrouwen";" 25-29";10;1,6;1,6;"";""
"Borstkanker";"C50";1994;"Totaal";" 25-29";10;0,8;0,8;"";""
"Borstkanker";"C50";1994;"Mannen";" 30-34";0;0;0;"";""
"Borstkanker";"C50";1994;"Vrouwen";" 30-34";37;5,8;5,8;"";""
"Borstkanker";"C50";1994;"Totaal";" 30-34";37;2,8;2,9;"";""
"Borstkanker";"C50";1994;"Mannen";" 35-39";0;0;0;"";""
"Borstkanker";"C50";1994;"Vrouwen";" 35-39";81;13,6;13,6;"";""
"Borstkanker";"C50";1994;"Totaal";" 35-39";81;6,7;6,8;"";""
"Borstkanker";"C50";1994;"Mannen";" 40-44";1;0,2;0,2;"";""
"Borstkanker";"C50";1994;"Vrouwen";" 40-44";149;26,5;26,5;"";""
"Borstkanker";"C50";1994;"Totaal";" 40-44";150;13,1;13,4;"";""
"Borstkanker";"C50";1994;"Mannen";" 45-49";0;0;0;"";""
"Borstkanker";"C50";1994;"Vrouwen";" 45-49";231;41,1;41,1;"";""
"Borstkanker";"C50";1994;"Totaal";" 45-49";231;20,1;20,7;"";""
"Borstkanker";"C50";1994;"Mannen";" 50-54";0;0;0;"";""
"Borstkanker";"C50";1994;"Vrouwen";" 50-54";281;66,1;66,1;"";""
"Borstkanker";"C50";1994;"Totaal";" 50-54";281;32,3;33;"";""
"Borstkanker";"C50";1994;"Mannen";" 55-59";0;0;0;"";""
"Borstkanker";"C50";1994;"Vrouwen";" 55-59";299;80;80;"";""
"Borstkanker";"C50";1994;"Totaal";" 55-59";299;39,9;39,8;"";""
"Borstkanker";"C50";1994;"Mannen";" 60-64";2;0,6;0,6;"";""
"Borstkanker";"C50";1994;"Vrouwen";" 60-64";369;103,5;103,5;"";""
"Borstkanker";"C50";1994;"Totaal";" 60-64";371;53,5;52,2;"";""
"Borstkanker";"C50";1994;"Mannen";" 65-69";3;1,1;1,1;"";""
"Borstkanker";"C50";1994;"Vrouwen";" 65-69";389;116,1;116,1;"";""
"Borstkanker";"C50";1994;"Totaal";" 65-69";392;63,2;59,3;"";""
"Borstkanker";"C50";1994;"Mannen";" 70-74";3;1,3;1,3;"";""
"Borstkanker";"C50";1994;"Vrouwen";" 70-74";427;136,2;136,2;"";""
"Borstkanker";"C50";1994;"Totaal";" 70-74";430;78,4;70,3;"";""
"Borstkanker";"C50";1994;"Mannen";" 75-79";2;1,4;1,4;"";""
"Borstkanker";"C50";1994;"Vrouwen";" 75-79";389;165,4;165,4;"";""
"Borstkanker";"C50";1994;"Totaal";" 75-79";391;102,2;87,9;"";""
"Borstkanker";"C50";1994;"Mannen";" 80-84";4;4,5;4,5;"";""
"Borstkanker";"C50";1994;"Vrouwen";" 80-84";388;215,2;215,2;"";""
"Borstkanker";"C50";1994;"Totaal";" 80-84";392;145,3;122,8;"";""
"Borstkanker";"C50";1994;"Mannen";" 85+";2;3,8;3,8;"";""
"Borstkanker";"C50";1994;"Vrouwen";" 85+";503;340,5;340,5;"";""
"Borstkanker";"C50";1994;"Totaal";" 85+";505;252,2;223;"";""
"Borstkanker";"C50";1994;"Mannen";" Totaal";17;0,2;0,4;"";""
"Borstkanker";"C50";1994;"Vrouwen";" Totaal";3555;45,7;59,8;"";""
"Borstkanker";"C50";1994;"Totaal";" Totaal";3572;23,2;30,3;"133471";"2.7"
"Borstkanker";"C50";1995;"Mannen";" 0";0;0;0;"";""
"Borstkanker";"C50";1995;"Vrouwen";" 0";0;0;0;"";""
"Borstkanker";"C50";1995;"Totaal";" 0";0;0;0;"";""
"Borstkanker";"C50";1995;"Mannen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1995;"Vrouwen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1995;"Totaal";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1995;"Mannen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1995;"Vrouwen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1995;"Totaal";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1995;"Mannen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1995;"Vrouwen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1995;"Totaal";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1995;"Mannen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1995;"Vrouwen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1995;"Totaal";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1995;"Mannen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";1995;"Vrouwen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";1995;"Totaal";" 20-24";0;0;0;"";""
"Borstkanker";"C50";1995;"Mannen";" 25-29";0;0;0;"";""
"Borstkanker";"C50";1995;"Vrouwen";" 25-29";7;1,1;1,1;"";""
"Borstkanker";"C50";1995;"Totaal";" 25-29";7;0,5;0,5;"";""
"Borstkanker";"C50";1995;"Mannen";" 30-34";0;0;0;"";""
"Borstkanker";"C50";1995;"Vrouwen";" 30-34";23;3,6;3,6;"";""
"Borstkanker";"C50";1995;"Totaal";" 30-34";23;1,7;1,8;"";""
"Borstkanker";"C50";1995;"Mannen";" 35-39";0;0;0;"";""
"Borstkanker";"C50";1995;"Vrouwen";" 35-39";80;13,2;13,2;"";""
"Borstkanker";"C50";1995;"Totaal";" 35-39";80;6,5;6,6;"";""
"Borstkanker";"C50";1995;"Mannen";" 40-44";1;0,2;0,2;"";""
"Borstkanker";"C50";1995;"Vrouwen";" 40-44";141;24,9;24,9;"";""
"Borstkanker";"C50";1995;"Totaal";" 40-44";142;12,4;12,6;"";""
"Borstkanker";"C50";1995;"Mannen";" 45-49";3;0,5;0,5;"";""
"Borstkanker";"C50";1995;"Vrouwen";" 45-49";238;41,1;41,1;"";""
"Borstkanker";"C50";1995;"Totaal";" 45-49";241;20,3;20,9;"";""
"Borstkanker";"C50";1995;"Mannen";" 50-54";2;0,4;0,4;"";""
"Borstkanker";"C50";1995;"Vrouwen";" 50-54";247;56,6;56,6;"";""
"Borstkanker";"C50";1995;"Totaal";" 50-54";249;27,9;28,5;"";""
"Borstkanker";"C50";1995;"Mannen";" 55-59";0;0;0;"";""
"Borstkanker";"C50";1995;"Vrouwen";" 55-59";299;78,4;78,4;"";""
"Borstkanker";"C50";1995;"Totaal";" 55-59";299;39;39,1;"";""
"Borstkanker";"C50";1995;"Mannen";" 60-64";4;1,2;1,2;"";""
"Borstkanker";"C50";1995;"Vrouwen";" 60-64";349;98,2;98,2;"";""
"Borstkanker";"C50";1995;"Totaal";" 60-64";353;50,9;49,9;"";""
"Borstkanker";"C50";1995;"Mannen";" 65-69";1;0,3;0,3;"";""
"Borstkanker";"C50";1995;"Vrouwen";" 65-69";391;116,5;116,5;"";""
"Borstkanker";"C50";1995;"Totaal";" 65-69";392;62,8;59,1;"";""
"Borstkanker";"C50";1995;"Mannen";" 70-74";3;1,3;1,3;"";""
"Borstkanker";"C50";1995;"Vrouwen";" 70-74";397;125,4;125,4;"";""
"Borstkanker";"C50";1995;"Totaal";" 70-74";400;72,2;64,8;"";""
"Borstkanker";"C50";1995;"Mannen";" 75-79";2;1,3;1,3;"";""
"Borstkanker";"C50";1995;"Vrouwen";" 75-79";386;161,4;161,4;"";""
"Borstkanker";"C50";1995;"Totaal";" 75-79";388;99,4;85,8;"";""
"Borstkanker";"C50";1995;"Mannen";" 80-84";2;2,2;2,2;"";""
"Borstkanker";"C50";1995;"Vrouwen";" 80-84";378;207,3;207,3;"";""
"Borstkanker";"C50";1995;"Totaal";" 80-84";380;139;117,4;"";""
"Borstkanker";"C50";1995;"Mannen";" 85+";4;7,5;7,5;"";""
"Borstkanker";"C50";1995;"Vrouwen";" 85+";525;345,5;345,5;"";""
"Borstkanker";"C50";1995;"Totaal";" 85+";529;257,7;227,5;"";""
"Borstkanker";"C50";1995;"Mannen";" Totaal";22;0,3;0,5;"";""
"Borstkanker";"C50";1995;"Vrouwen";" Totaal";3461;44,3;57,6;"";""
"Borstkanker";"C50";1995;"Totaal";" Totaal";3483;22,5;29,2;"135675";"2.6"
"Borstkanker";"C50";1996;"Mannen";" 0";0;0;0;"";""
"Borstkanker";"C50";1996;"Vrouwen";" 0";0;0;0;"";""
"Borstkanker";"C50";1996;"Totaal";" 0";0;0;0;"";""
"Borstkanker";"C50";1996;"Mannen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1996;"Vrouwen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1996;"Totaal";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1996;"Mannen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1996;"Vrouwen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1996;"Totaal";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1996;"Mannen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1996;"Vrouwen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1996;"Totaal";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1996;"Mannen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1996;"Vrouwen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1996;"Totaal";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1996;"Mannen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";1996;"Vrouwen";" 20-24";1;0,2;0,2;"";""
"Borstkanker";"C50";1996;"Totaal";" 20-24";1;0,1;0,1;"";""
"Borstkanker";"C50";1996;"Mannen";" 25-29";0;0;0;"";""
"Borstkanker";"C50";1996;"Vrouwen";" 25-29";4;0,6;0,6;"";""
"Borstkanker";"C50";1996;"Totaal";" 25-29";4;0,3;0,3;"";""
"Borstkanker";"C50";1996;"Mannen";" 30-34";1;0,1;0,1;"";""
"Borstkanker";"C50";1996;"Vrouwen";" 30-34";35;5,4;5,4;"";""
"Borstkanker";"C50";1996;"Totaal";" 30-34";36;2,7;2,8;"";""
"Borstkanker";"C50";1996;"Mannen";" 35-39";0;0;0;"";""
"Borstkanker";"C50";1996;"Vrouwen";" 35-39";76;12,4;12,4;"";""
"Borstkanker";"C50";1996;"Totaal";" 35-39";76;6,1;6,2;"";""
"Borstkanker";"C50";1996;"Mannen";" 40-44";0;0;0;"";""
"Borstkanker";"C50";1996;"Vrouwen";" 40-44";136;23,8;23,8;"";""
"Borstkanker";"C50";1996;"Totaal";" 40-44";136;11,7;11,9;"";""
"Borstkanker";"C50";1996;"Mannen";" 45-49";0;0;0;"";""
"Borstkanker";"C50";1996;"Vrouwen";" 45-49";223;38,5;38,5;"";""
"Borstkanker";"C50";1996;"Totaal";" 45-49";223;18,8;19,3;"";""
"Borstkanker";"C50";1996;"Mannen";" 50-54";0;0;0;"";""
"Borstkanker";"C50";1996;"Vrouwen";" 50-54";308;66,6;66,6;"";""
"Borstkanker";"C50";1996;"Totaal";" 50-54";308;32,6;33,2;"";""
"Borstkanker";"C50";1996;"Mannen";" 55-59";3;0,8;0,8;"";""
"Borstkanker";"C50";1996;"Vrouwen";" 55-59";335;86,4;86,4;"";""
"Borstkanker";"C50";1996;"Totaal";" 55-59";338;43,3;43,4;"";""
"Borstkanker";"C50";1996;"Mannen";" 60-64";3;0,9;0,9;"";""
"Borstkanker";"C50";1996;"Vrouwen";" 60-64";319;90,1;90,1;"";""
"Borstkanker";"C50";1996;"Totaal";" 60-64";322;46,4;45,6;"";""
"Borstkanker";"C50";1996;"Mannen";" 65-69";4;1,4;1,4;"";""
"Borstkanker";"C50";1996;"Vrouwen";" 65-69";378;112,2;112,2;"";""
"Borstkanker";"C50";1996;"Totaal";" 65-69";382;60,6;57,4;"";""
"Borstkanker";"C50";1996;"Mannen";" 70-74";4;1,7;1,7;"";""
"Borstkanker";"C50";1996;"Vrouwen";" 70-74";401;127,6;127,6;"";""
"Borstkanker";"C50";1996;"Totaal";" 70-74";405;73,4;66,1;"";""
"Borstkanker";"C50";1996;"Mannen";" 75-79";2;1,3;1,3;"";""
"Borstkanker";"C50";1996;"Vrouwen";" 75-79";420;169,3;169,3;"";""
"Borstkanker";"C50";1996;"Totaal";" 75-79";422;104;89,9;"";""
"Borstkanker";"C50";1996;"Mannen";" 80-84";5;5,4;5,4;"";""
"Borstkanker";"C50";1996;"Vrouwen";" 80-84";411;223,8;223,8;"";""
"Borstkanker";"C50";1996;"Totaal";" 80-84";416;150,9;128,1;"";""
"Borstkanker";"C50";1996;"Mannen";" 85+";3;5,6;5,6;"";""
"Borstkanker";"C50";1996;"Vrouwen";" 85+";505;325,8;325,8;"";""
"Borstkanker";"C50";1996;"Totaal";" 85+";508;243,2;214;"";""
"Borstkanker";"C50";1996;"Mannen";" Totaal";25;0,3;0,5;"";""
"Borstkanker";"C50";1996;"Vrouwen";" Totaal";3552;45,2;58,3;"";""
"Borstkanker";"C50";1996;"Totaal";" Totaal";3577;23;29,6;"137561";"2.6"
"Borstkanker";"C50";1997;"Mannen";" 0";0;0;0;"";""
"Borstkanker";"C50";1997;"Vrouwen";" 0";0;0;0;"";""
"Borstkanker";"C50";1997;"Totaal";" 0";0;0;0;"";""
"Borstkanker";"C50";1997;"Mannen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1997;"Vrouwen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1997;"Totaal";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1997;"Mannen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1997;"Vrouwen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1997;"Totaal";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1997;"Mannen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1997;"Vrouwen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1997;"Totaal";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1997;"Mannen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1997;"Vrouwen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1997;"Totaal";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1997;"Mannen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";1997;"Vrouwen";" 20-24";1;0,2;0,2;"";""
"Borstkanker";"C50";1997;"Totaal";" 20-24";1;0,1;0,1;"";""
"Borstkanker";"C50";1997;"Mannen";" 25-29";0;0;0;"";""
"Borstkanker";"C50";1997;"Vrouwen";" 25-29";6;1;1;"";""
"Borstkanker";"C50";1997;"Totaal";" 25-29";6;0,5;0,5;"";""
