"doodsoorzaak";"icd10_code";"perioden";"geslacht";"leeftijd";"aantal";"aantal_per_100000";"aantal_per_100000_gestandaardiseerd";"sterfte_totaal";"percentage_van_totaal"
"Baarmoederhalskanker";"C53";1990;"Vrouwen";" 35-39";17;3;3;"";""
"Baarmoederhalskanker";"C53";1990;"Totaal";" 35-39";17;1,5;1,5;"";""
"Baarmoederhalskanker";"C53";1990;"Mannen";" 40-44";0;0;0;"";""
"Baarmoederhalskanker";"C53";1990;"Vrouwen";" 40-44";15;2,6;2,6;"";""
"Baarmoederhalskanker";"C53";1990;"Totaal";" 40-44";15;1,3;1,3;"";""
"Baarmoederhalskanker";"C53";1990;"Mannen";" 45-49";0;0;0;"";""
"Baarmoederhalskanker";"C53";1990;"Vrouwen";" 45-49";16;3,6;3,6;"";""
"Baarmoederhalskanker";"C53";1990;"Totaal";" 45-49";16;1,8;1,8;"";""
"Baarmoederhalskanker";"C53";1990;"Mannen";" 50-54";0;0;0;"";""
"Baarmoederhalskanker";"C53";1990;"Vrouwen";" 50-54";23;5,9;5,9;"";""
"Baarmoederhalskanker";"C53";1990;"Totaal";" 50-54";23;2,9;3;"";""
"Baarmoederhalskanker";"C53";1990;"Mannen";" 55-59";0;0;0;"";""
"Baarmoederhalskanker";"C53";1990;"Vrouwen";" 55-59";18;4,9;4,9;"";""
"Baarmoederhalskanker";"C53";1990;"Totaal";" 55-59";18;2,5;2,4;"";""
"Baarmoederhalskanker";"C53";1990;"Mannen";" 60-64";0;0;0;"";""
"Baarmoederhalskanker";"C53";1990;"Vrouwen";" 60-64";26;7,4;7,4;"";""
"Baarmoederhalskanker";"C53";1990;"Totaal";" 60-64";26;3,9;3,7;"";""
"Baarmoederhalskanker";"C53";1990;"Mannen";" 65-69";0;0;0;"";""
"Baarmoederhalskanker";"C53";1990;"Vrouwen";" 65-69";41;11,9;11,9;"";""
"Baarmoederhalskanker";"C53";1990;"Totaal";" 65-69";41;6,5;6;"";""
"Baarmoederhalskanker";"C53";1990;"Mannen";" 70-74";0;0;0;"";""
"Baarmoederhalskanker";"C53";1990;"Vrouwen";" 70-74";32;11,6;11,6;"";""
"Baarmoederhalskanker";"C53";1990;"Totaal";" 70-74";32;6,7;5,9;"";""
"Baarmoederhalskanker";"C53";1990;"Mannen";" 75-79";0;0;0;"";""
"Baarmoederhalskanker";"C53";1990;"Vrouwen";" 75-79";33;14;14;"";""
"Baarmoederhalskanker";"C53";1990;"Totaal";" 75-79";33;8,6;7,4;"";""
"Baarmoederhalskanker";"C53";1990;"Mannen";" 80-84";0;0;0;"";""
"Baarmoederhalskanker";"C53";1990;"Vrouwen";" 80-84";30;17,7;17,7;"";""
"Baarmoederhalskanker";"C53";1990;"Totaal";" 80-84";30;11,9;9,9;"";""
"Baarmoederhalskanker";"C53";1990;"Mannen";" 85+";0;0;0;"";""
"Baarmoederhalskanker";"C53";1990;"Vrouwen";" 85+";23;17,7;17,7;"";""
"Baarmoederhalskanker";"C53";1990;"Totaal";" 85+";23;12,8;11,5;"";""
"Baarmoederhalskanker";"C53";1990;"Mannen";" Totaal";0;0;0;"";""
"Baarmoederhalskanker";"C53";1990;"Vrouwen";" Totaal";288;3,8;4,9;"";""
"Baarmoederhalskanker";"C53";1990;"Totaal";" Totaal";288;1,9;2,5;"128824";"0.2"
"Baarmoederhalskanker";"C53";1991;"Mannen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Vrouwen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Totaal";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Mannen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Vrouwen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Totaal";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Mannen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Vrouwen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Totaal";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Mannen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Vrouwen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Totaal";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Mannen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Vrouwen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Totaal";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Mannen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Vrouwen";" 20-24";1;0,2;0,2;"";""
"Baarmoederhalskanker";"C53";1991;"Totaal";" 20-24";1;0,1;0,1;"";""
"Baarmoederhalskanker";"C53";1991;"Mannen";" 25-29";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Vrouwen";" 25-29";5;0,8;0,8;"";""
"Baarmoederhalskanker";"C53";1991;"Totaal";" 25-29";5;0,4;0,4;"";""
"Baarmoederhalskanker";"C53";1991;"Mannen";" 30-34";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Vrouwen";" 30-34";15;2,5;2,5;"";""
"Baarmoederhalskanker";"C53";1991;"Totaal";" 30-34";15;1,2;1,2;"";""
"Baarmoederhalskanker";"C53";1991;"Mannen";" 35-39";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Vrouwen";" 35-39";15;2,6;2,6;"";""
"Baarmoederhalskanker";"C53";1991;"Totaal";" 35-39";15;1,3;1,3;"";""
"Baarmoederhalskanker";"C53";1991;"Mannen";" 40-44";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Vrouwen";" 40-44";22;3,8;3,8;"";""
"Baarmoederhalskanker";"C53";1991;"Totaal";" 40-44";22;1,8;1,9;"";""
"Baarmoederhalskanker";"C53";1991;"Mannen";" 45-49";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Vrouwen";" 45-49";16;3,4;3,4;"";""
"Baarmoederhalskanker";"C53";1991;"Totaal";" 45-49";16;1,7;1,7;"";""
"Baarmoederhalskanker";"C53";1991;"Mannen";" 50-54";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Vrouwen";" 50-54";15;3,8;3,8;"";""
"Baarmoederhalskanker";"C53";1991;"Totaal";" 50-54";15;1,9;1,9;"";""
"Baarmoederhalskanker";"C53";1991;"Mannen";" 55-59";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Vrouwen";" 55-59";18;4,9;4,9;"";""
"Baarmoederhalskanker";"C53";1991;"Totaal";" 55-59";18;2,5;2,5;"";""
"Baarmoederhalskanker";"C53";1991;"Mannen";" 60-64";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Vrouwen";" 60-64";23;6,5;6,5;"";""
"Baarmoederhalskanker";"C53";1991;"Totaal";" 60-64";23;3,4;3,3;"";""
"Baarmoederhalskanker";"C53";1991;"Mannen";" 65-69";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Vrouwen";" 65-69";34;10;10;"";""
"Baarmoederhalskanker";"C53";1991;"Totaal";" 65-69";34;5,4;5;"";""
"Baarmoederhalskanker";"C53";1991;"Mannen";" 70-74";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Vrouwen";" 70-74";43;15,1;15,1;"";""
"Baarmoederhalskanker";"C53";1991;"Totaal";" 70-74";43;8,7;7,7;"";""
"Baarmoederhalskanker";"C53";1991;"Mannen";" 75-79";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Vrouwen";" 75-79";37;15,5;15,5;"";""
"Baarmoederhalskanker";"C53";1991;"Totaal";" 75-79";37;9,6;8,2;"";""
"Baarmoederhalskanker";"C53";1991;"Mannen";" 80-84";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Vrouwen";" 80-84";32;18,6;18,6;"";""
"Baarmoederhalskanker";"C53";1991;"Totaal";" 80-84";32;12,5;10,5;"";""
"Baarmoederhalskanker";"C53";1991;"Mannen";" 85+";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Vrouwen";" 85+";21;15,6;15,6;"";""
"Baarmoederhalskanker";"C53";1991;"Totaal";" 85+";21;11,3;10,2;"";""
"Baarmoederhalskanker";"C53";1991;"Mannen";" Totaal";0;0;0;"";""
"Baarmoederhalskanker";"C53";1991;"Vrouwen";" Totaal";297;3,9;4,9;"";""
"Baarmoederhalskanker";"C53";1991;"Totaal";" Totaal";297;2;2,5;"129958";"0.2"
"Baarmoederhalskanker";"C53";1992;"Mannen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Vrouwen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Totaal";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Mannen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Vrouwen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Totaal";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Mannen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Vrouwen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Totaal";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Mannen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Vrouwen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Totaal";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Mannen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Vrouwen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Totaal";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Mannen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Vrouwen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Totaal";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Mannen";" 25-29";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Vrouwen";" 25-29";4;0,6;0,6;"";""
"Baarmoederhalskanker";"C53";1992;"Totaal";" 25-29";4;0,3;0,3;"";""
"Baarmoederhalskanker";"C53";1992;"Mannen";" 30-34";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Vrouwen";" 30-34";6;1;1;"";""
"Baarmoederhalskanker";"C53";1992;"Totaal";" 30-34";6;0,5;0,5;"";""
"Baarmoederhalskanker";"C53";1992;"Mannen";" 35-39";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Vrouwen";" 35-39";18;3,1;3,1;"";""
"Baarmoederhalskanker";"C53";1992;"Totaal";" 35-39";18;1,5;1,5;"";""
"Baarmoederhalskanker";"C53";1992;"Mannen";" 40-44";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Vrouwen";" 40-44";15;2,6;2,6;"";""
"Baarmoederhalskanker";"C53";1992;"Totaal";" 40-44";15;1,3;1,3;"";""
"Baarmoederhalskanker";"C53";1992;"Mannen";" 45-49";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Vrouwen";" 45-49";17;3,3;3,3;"";""
"Baarmoederhalskanker";"C53";1992;"Totaal";" 45-49";17;1,6;1,7;"";""
"Baarmoederhalskanker";"C53";1992;"Mannen";" 50-54";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Vrouwen";" 50-54";11;2,7;2,7;"";""
"Baarmoederhalskanker";"C53";1992;"Totaal";" 50-54";11;1,3;1,4;"";""
"Baarmoederhalskanker";"C53";1992;"Mannen";" 55-59";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Vrouwen";" 55-59";23;6,3;6,3;"";""
"Baarmoederhalskanker";"C53";1992;"Totaal";" 55-59";23;3,2;3,1;"";""
"Baarmoederhalskanker";"C53";1992;"Mannen";" 60-64";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Vrouwen";" 60-64";23;6,4;6,4;"";""
"Baarmoederhalskanker";"C53";1992;"Totaal";" 60-64";23;3,3;3,2;"";""
"Baarmoederhalskanker";"C53";1992;"Mannen";" 65-69";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Vrouwen";" 65-69";30;8,9;8,9;"";""
"Baarmoederhalskanker";"C53";1992;"Totaal";" 65-69";30;4,8;4,5;"";""
"Baarmoederhalskanker";"C53";1992;"Mannen";" 70-74";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Vrouwen";" 70-74";33;11,2;11,2;"";""
"Baarmoederhalskanker";"C53";1992;"Totaal";" 70-74";33;6,4;5,7;"";""
"Baarmoederhalskanker";"C53";1992;"Mannen";" 75-79";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Vrouwen";" 75-79";37;15,5;15,5;"";""
"Baarmoederhalskanker";"C53";1992;"Totaal";" 75-79";37;9,5;8,2;"";""
"Baarmoederhalskanker";"C53";1992;"Mannen";" 80-84";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Vrouwen";" 80-84";30;17,2;17,2;"";""
"Baarmoederhalskanker";"C53";1992;"Totaal";" 80-84";30;11,6;9,7;"";""
"Baarmoederhalskanker";"C53";1992;"Mannen";" 85+";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Vrouwen";" 85+";23;16,5;16,5;"";""
"Baarmoederhalskanker";"C53";1992;"Totaal";" 85+";23;12,1;10,7;"";""
"Baarmoederhalskanker";"C53";1992;"Mannen";" Totaal";0;0;0;"";""
"Baarmoederhalskanker";"C53";1992;"Vrouwen";" Totaal";270;3,5;4,5;"";""
"Baarmoederhalskanker";"C53";1992;"Totaal";" Totaal";270;1,8;2,2;"129887";"0.2"
"Baarmoederhalskanker";"C53";1993;"Mannen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Vrouwen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Totaal";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Mannen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Vrouwen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Totaal";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Mannen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Vrouwen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Totaal";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Mannen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Vrouwen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Totaal";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Mannen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Vrouwen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Totaal";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Mannen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Vrouwen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Totaal";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Mannen";" 25-29";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Vrouwen";" 25-29";4;0,6;0,6;"";""
"Baarmoederhalskanker";"C53";1993;"Totaal";" 25-29";4;0,3;0,3;"";""
"Baarmoederhalskanker";"C53";1993;"Mannen";" 30-34";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Vrouwen";" 30-34";10;1,6;1,6;"";""
"Baarmoederhalskanker";"C53";1993;"Totaal";" 30-34";10;0,8;0,8;"";""
"Baarmoederhalskanker";"C53";1993;"Mannen";" 35-39";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Vrouwen";" 35-39";9;1,5;1,5;"";""
"Baarmoederhalskanker";"C53";1993;"Totaal";" 35-39";9;0,8;0,8;"";""
"Baarmoederhalskanker";"C53";1993;"Mannen";" 40-44";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Vrouwen";" 40-44";16;2,8;2,8;"";""
"Baarmoederhalskanker";"C53";1993;"Totaal";" 40-44";16;1,4;1,4;"";""
"Baarmoederhalskanker";"C53";1993;"Mannen";" 45-49";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Vrouwen";" 45-49";15;2,8;2,8;"";""
"Baarmoederhalskanker";"C53";1993;"Totaal";" 45-49";15;1,3;1,4;"";""
"Baarmoederhalskanker";"C53";1993;"Mannen";" 50-54";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Vrouwen";" 50-54";23;5,6;5,6;"";""
"Baarmoederhalskanker";"C53";1993;"Totaal";" 50-54";23;2,7;2,8;"";""
"Baarmoederhalskanker";"C53";1993;"Mannen";" 55-59";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Vrouwen";" 55-59";17;4,6;4,6;"";""
"Baarmoederhalskanker";"C53";1993;"Totaal";" 55-59";17;2,3;2,3;"";""
"Baarmoederhalskanker";"C53";1993;"Mannen";" 60-64";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Vrouwen";" 60-64";18;5;5;"";""
"Baarmoederhalskanker";"C53";1993;"Totaal";" 60-64";18;2,6;2,5;"";""
"Baarmoederhalskanker";"C53";1993;"Mannen";" 65-69";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Vrouwen";" 65-69";17;5,1;5,1;"";""
"Baarmoederhalskanker";"C53";1993;"Totaal";" 65-69";17;2,7;2,6;"";""
"Baarmoederhalskanker";"C53";1993;"Mannen";" 70-74";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Vrouwen";" 70-74";37;12,2;12,2;"";""
"Baarmoederhalskanker";"C53";1993;"Totaal";" 70-74";37;7;6,2;"";""
"Baarmoederhalskanker";"C53";1993;"Mannen";" 75-79";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Vrouwen";" 75-79";35;14,7;14,7;"";""
"Baarmoederhalskanker";"C53";1993;"Totaal";" 75-79";35;9,1;7,8;"";""
"Baarmoederhalskanker";"C53";1993;"Mannen";" 80-84";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Vrouwen";" 80-84";21;11,8;11,8;"";""
"Baarmoederhalskanker";"C53";1993;"Totaal";" 80-84";21;7,9;6,7;"";""
"Baarmoederhalskanker";"C53";1993;"Mannen";" 85+";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Vrouwen";" 85+";30;20,9;20,9;"";""
"Baarmoederhalskanker";"C53";1993;"Totaal";" 85+";30;15,3;13,6;"";""
"Baarmoederhalskanker";"C53";1993;"Mannen";" Totaal";0;0;0;"";""
"Baarmoederhalskanker";"C53";1993;"Vrouwen";" Totaal";252;3,3;4,2;"";""
"Baarmoederhalskanker";"C53";1993;"Totaal";" Totaal";252;1,6;2,1;"137795";"0.2"
"Baarmoederhalskanker";"C53";1994;"Mannen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Vrouwen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Totaal";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Mannen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Vrouwen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Totaal";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Mannen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Vrouwen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Totaal";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Mannen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Vrouwen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Totaal";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Mannen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Vrouwen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Totaal";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Mannen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Vrouwen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Totaal";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Mannen";" 25-29";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Vrouwen";" 25-29";1;0,2;0,2;"";""
"Baarmoederhalskanker";"C53";1994;"Totaal";" 25-29";1;0,1;0,1;"";""
"Baarmoederhalskanker";"C53";1994;"Mannen";" 30-34";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Vrouwen";" 30-34";7;1,1;1,1;"";""
"Baarmoederhalskanker";"C53";1994;"Totaal";" 30-34";7;0,5;0,5;"";""
"Baarmoederhalskanker";"C53";1994;"Mannen";" 35-39";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Vrouwen";" 35-39";17;2,9;2,9;"";""
"Baarmoederhalskanker";"C53";1994;"Totaal";" 35-39";17;1,4;1,4;"";""
"Baarmoederhalskanker";"C53";1994;"Mannen";" 40-44";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Vrouwen";" 40-44";15;2,7;2,7;"";""
"Baarmoederhalskanker";"C53";1994;"Totaal";" 40-44";15;1,3;1,3;"";""
"Baarmoederhalskanker";"C53";1994;"Mannen";" 45-49";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Vrouwen";" 45-49";12;2,1;2,1;"";""
"Baarmoederhalskanker";"C53";1994;"Totaal";" 45-49";12;1;1,1;"";""
"Baarmoederhalskanker";"C53";1994;"Mannen";" 50-54";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Vrouwen";" 50-54";15;3,5;3,5;"";""
"Baarmoederhalskanker";"C53";1994;"Totaal";" 50-54";15;1,7;1,8;"";""
"Baarmoederhalskanker";"C53";1994;"Mannen";" 55-59";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Vrouwen";" 55-59";12;3,2;3,2;"";""
"Baarmoederhalskanker";"C53";1994;"Totaal";" 55-59";12;1,6;1,6;"";""
"Baarmoederhalskanker";"C53";1994;"Mannen";" 60-64";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Vrouwen";" 60-64";16;4,5;4,5;"";""
"Baarmoederhalskanker";"C53";1994;"Totaal";" 60-64";16;2,3;2,3;"";""
"Baarmoederhalskanker";"C53";1994;"Mannen";" 65-69";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Vrouwen";" 65-69";23;6,9;6,9;"";""
"Baarmoederhalskanker";"C53";1994;"Totaal";" 65-69";23;3,7;3,5;"";""
"Baarmoederhalskanker";"C53";1994;"Mannen";" 70-74";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Vrouwen";" 70-74";27;8,6;8,6;"";""
"Baarmoederhalskanker";"C53";1994;"Totaal";" 70-74";27;4,9;4,4;"";""
"Baarmoederhalskanker";"C53";1994;"Mannen";" 75-79";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Vrouwen";" 75-79";36;15,3;15,3;"";""
"Baarmoederhalskanker";"C53";1994;"Totaal";" 75-79";36;9,4;8,1;"";""
"Baarmoederhalskanker";"C53";1994;"Mannen";" 80-84";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Vrouwen";" 80-84";19;10,5;10,5;"";""
"Baarmoederhalskanker";"C53";1994;"Totaal";" 80-84";19;7;5,9;"";""
"Baarmoederhalskanker";"C53";1994;"Mannen";" 85+";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Vrouwen";" 85+";35;23,7;23,7;"";""
"Baarmoederhalskanker";"C53";1994;"Totaal";" 85+";35;17,5;15,4;"";""
"Baarmoederhalskanker";"C53";1994;"Mannen";" Totaal";0;0;0;"";""
"Baarmoederhalskanker";"C53";1994;"Vrouwen";" Totaal";235;3;3,8;"";""
"Baarmoederhalskanker";"C53";1994;"Totaal";" Totaal";235;1,5;1,9;"133471";"0.2"
"Baarmoederhalskanker";"C53";1995;"Mannen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Vrouwen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Totaal";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Mannen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Vrouwen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Totaal";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Mannen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Vrouwen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Totaal";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Mannen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Vrouwen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Totaal";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Mannen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Vrouwen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Totaal";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Mannen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Vrouwen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Totaal";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Mannen";" 25-29";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Vrouwen";" 25-29";1;0,2;0,2;"";""
"Baarmoederhalskanker";"C53";1995;"Totaal";" 25-29";1;0,1;0,1;"";""
"Baarmoederhalskanker";"C53";1995;"Mannen";" 30-34";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Vrouwen";" 30-34";4;0,6;0,6;"";""
"Baarmoederhalskanker";"C53";1995;"Totaal";" 30-34";4;0,3;0,3;"";""
"Baarmoederhalskanker";"C53";1995;"Mannen";" 35-39";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Vrouwen";" 35-39";13;2,2;2,2;"";""
"Baarmoederhalskanker";"C53";1995;"Totaal";" 35-39";13;1,1;1,1;"";""
"Baarmoederhalskanker";"C53";1995;"Mannen";" 40-44";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Vrouwen";" 40-44";15;2,7;2,7;"";""
"Baarmoederhalskanker";"C53";1995;"Totaal";" 40-44";15;1,3;1,3;"";""
"Baarmoederhalskanker";"C53";1995;"Mannen";" 45-49";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Vrouwen";" 45-49";17;2,9;2,9;"";""
"Baarmoederhalskanker";"C53";1995;"Totaal";" 45-49";17;1,4;1,5;"";""
"Baarmoederhalskanker";"C53";1995;"Mannen";" 50-54";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Vrouwen";" 50-54";22;5;5;"";""
"Baarmoederhalskanker";"C53";1995;"Totaal";" 50-54";22;2,5;2,5;"";""
"Baarmoederhalskanker";"C53";1995;"Mannen";" 55-59";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Vrouwen";" 55-59";10;2,6;2,6;"";""
